transaction_id,transaction_date,product_id,customer_id,region_id,quantity,revenue,cost
T02121,2024-04-14,P05,C010,R02,1,63,49
T02122,2023-11-30,P05,C08,R02,1,94,60
T02123,2024-01-08,P04,C03,R02,4,1556,1164
T02124,2024-07-17,P02,C02,R02,4,908,688
T02125,2024-05-08,P02,C09,R02,3,720,540
T02126,2024-06-22,P05,C02,R01,2,120,90
T02127,2024-10-30,P05,C09,R02,3,222,150
T02128,2023-06-05,P04,C04,R01,3,789,615
T02129,2023-10-18,P02,C02,R02,1,189,145
T02130,2024-10-09,P05,C010,R04,4,368,288
T02131,2023-05-24,P02,C01,R04,1,215,131
T02132,2023-04-16,P05,C04,R01,2,152,102
T02133,2024-02-24,P01,C09,R02,3,888,615
T02134,2024-10-31,P03,C09,R04,2,524,412
T02135,2024-10-19,P01,C04,R04,4,1180,804
T02136,2023-01-02,P05,C09,R02,4,396,268
T02137,2024-08-11,P03,C06,R02,5,1575,1185
T02138,2024-10-05,P03,C01,R04,2,696,432
T02139,2023-03-31,P05,C010,R02,1,75,59
T02140,2023-12-11,P05,C06,R03,2,214,132
T02141,2023-12-16,P02,C09,R02,3,486,387
T02142,2024-04-03,P05,C02,R04,4,272,192
T02143,2023-09-20,P04,C06,R04,4,1208,952
T02144,2023-12-17,P05,C02,R01,2,168,110
T02145,2023-04-18,P04,C04,R03,2,556,342
T02146,2024-08-08,P05,C08,R04,2,220,162
T02147,2023-02-08,P02,C07,R03,3,555,336
T02148,2023-06-08,P04,C09,R02,3,927,705
T02149,2024-08-05,P01,C07,R04,1,184,114
T02150,2023-11-08,P04,C01,R01,2,500,340
T02151,2023-08-29,P02,C02,R04,1,175,106
T02152,2024-03-20,P04,C06,R01,5,1540,950
T02153,2023-10-25,P05,C07,R03,3,234,180
T02154,2023-02-05,P05,C03,R01,4,308,212
T02155,2023-03-25,P02,C09,R02,5,880,600
T02156,2024-03-27,P03,C07,R02,4,820,624
T02157,2024-01-20,P05,C06,R02,5,495,380
T02158,2023-06-21,P01,C06,R04,1,233,169
T02159,2024-01-11,P02,C01,R02,1,167,132
T02160,2024-11-15,P04,C05,R02,3,816,519
T02161,2023-12-28,P04,C010,R04,4,1096,700
T02162,2024-07-12,P01,C03,R03,5,995,755
T02163,2023-05-21,P05,C07,R02,2,202,140
T02164,2023-04-28,P02,C010,R02,2,456,340
T02165,2023-10-04,P01,C03,R04,3,867,606
T02166,2024-12-26,P05,C05,R03,4,320,200
T02167,2023-08-08,P02,C07,R03,2,380,294
T02168,2023-01-26,P04,C03,R03,3,1071,843
T02169,2024-06-04,P02,C010,R04,3,537,417
T02170,2023-01-10,P03,C02,R01,4,1340,832
T02171,2024-01-13,P02,C06,R01,2,372,244
T02172,2024-09-24,P03,C08,R02,2,456,322
T02173,2024-09-28,P02,C04,R02,2,474,314
T02174,2024-11-12,P03,C09,R02,1,265,166
T02175,2024-08-06,P04,C08,R01,2,786,540
T02176,2023-06-01,P05,C07,R04,5,320,215
T02177,2024-12-20,P03,C07,R02,1,252,172
T02178,2023-02-18,P03,C03,R04,1,327,199
T02179,2023-06-03,P04,C06,R02,1,262,198
T02180,2023-10-20,P03,C05,R04,1,349,261
T02181,2024-08-02,P01,C01,R04,3,672,510
T02182,2023-02-19,P04,C03,R01,5,1655,1205
T02183,2024-10-25,P01,C01,R04,4,872,692
T02184,2024-06-14,P04,C04,R03,2,568,374
T02185,2024-09-03,P03,C010,R01,1,239,146
T02186,2023-03-01,P01,C03,R02,4,1160,736
T02187,2023-06-16,P03,C04,R01,3,807,615
T02188,2023-07-21,P04,C09,R03,4,1288,868
T02189,2023-05-26,P03,C03,R03,1,237,179
T02190,2024-11-06,P01,C06,R04,5,955,590
T02191,2024-03-14,P01,C06,R03,4,904,580
T02192,2023-08-30,P03,C07,R03,1,310,223
T02193,2024-08-03,P02,C09,R03,1,170,104
T02194,2024-11-17,P04,C07,R03,2,778,492
T02195,2024-07-14,P04,C01,R02,2,576,360
T02196,2024-04-27,P03,C08,R02,5,1295,950
T02197,2023-04-18,P02,C05,R01,2,492,366
T02198,2023-08-14,P01,C09,R04,5,1450,1035
T02199,2024-11-03,P05,C010,R02,3,315,228
T02200,2024-09-22,P05,C05,R03,3,342,255
T02201,2024-10-22,P03,C05,R04,2,614,486
T02202,2024-10-23,P02,C02,R02,3,621,483
T02203,2024-03-07,P02,C03,R01,4,868,600
T02204,2024-10-16,P04,C010,R03,4,1400,936
T02205,2024-02-23,P01,C09,R04,4,880,584
T02206,2024-03-30,P02,C07,R02,3,726,540
T02207,2023-06-09,P05,C01,R04,4,316,212
T02208,2024-06-06,P01,C03,R02,5,1275,835
T02209,2024-10-11,P01,C02,R01,1,229,168
T02210,2024-08-12,P03,C01,R03,2,542,398
T02211,2023-03-18,P02,C09,R01,5,1130,680
T02212,2024-05-23,P03,C08,R03,4,1012,612
T02213,2024-03-16,P02,C05,R03,1,234,173
T02214,2023-09-11,P04,C02,R04,2,554,374
T02215,2023-11-16,P03,C01,R02,5,1535,1180
T02216,2023-09-20,P03,C07,R01,2,452,332
T02217,2024-08-19,P05,C02,R01,3,264,198
T02218,2024-10-19,P03,C01,R01,4,1272,852
T02219,2024-07-07,P02,C02,R04,5,1210,770
T02220,2024-01-09,P05,C07,R04,5,405,320
T02221,2024-09-28,P03,C07,R04,1,203,132
T02222,2023-06-16,P03,C010,R03,1,260,171
T02223,2024-04-03,P04,C06,R01,1,314,243
T02224,2023-10-07,P03,C05,R03,2,646,516
T02225,2024-11-30,P01,C03,R01,4,1088,728
T02226,2023-10-29,P05,C03,R01,2,132,98
T02227,2024-06-14,P01,C09,R02,4,724,476
T02228,2024-08-02,P05,C04,R01,5,330,245
T02229,2023-08-06,P04,C09,R04,2,514,366
T02230,2023-04-12,P03,C04,R04,2,484,308
T02231,2024-07-07,P03,C02,R04,2,516,326
T02232,2023-10-15,P03,C04,R02,3,801,594
T02233,2023-06-16,P05,C06,R02,4,280,192
T02234,2024-09-12,P03,C06,R03,4,888,652
T02235,2023-02-05,P01,C05,R01,2,402,252
T02236,2023-12-19,P03,C01,R01,3,1017,696
T02237,2024-11-06,P04,C03,R04,2,678,462
T02238,2023-03-14,P01,C05,R04,4,848,580
T02239,2024-10-09,P03,C06,R04,5,1470,1155
T02240,2023-12-19,P03,C01,R04,3,711,459
T02241,2023-03-11,P02,C09,R04,3,543,396
T02242,2024-02-29,P05,C03,R04,2,158,124
T02243,2024-12-08,P01,C010,R01,5,1105,805
T02244,2024-07-14,P02,C03,R02,4,680,428
T02245,2024-10-03,P04,C02,R04,1,319,231
T02246,2024-05-31,P05,C08,R01,4,452,288
T02247,2024-03-03,P01,C03,R04,4,888,652
T02248,2024-06-22,P03,C06,R03,5,1360,1000
T02249,2023-06-09,P01,C02,R03,3,666,405
T02250,2023-05-29,P03,C07,R01,4,952,752
T02251,2023-08-18,P05,C04,R02,3,237,153
T02252,2024-12-12,P03,C09,R03,5,1325,1020
T02253,2024-07-15,P04,C010,R03,5,1580,1075
T02254,2023-03-08,P03,C09,R02,2,468,370
T02255,2024-01-16,P04,C07,R03,1,399,257
T02256,2023-02-27,P05,C08,R04,5,380,270
T02257,2023-09-16,P05,C03,R02,5,580,390
T02258,2023-12-08,P01,C05,R03,3,822,576
T02259,2023-05-10,P04,C02,R02,5,1395,855
T02260,2024-12-27,P04,C010,R04,4,1492,896
T02261,2023-06-21,P02,C07,R03,2,474,354
T02262,2024-09-05,P02,C08,R01,2,366,232
T02263,2023-07-28,P02,C09,R03,4,960,740
T02264,2023-12-20,P03,C07,R03,5,1540,950
T02265,2024-04-15,P02,C010,R04,1,215,150
T02266,2023-04-26,P04,C010,R01,5,1375,965
T02267,2023-09-21,P03,C08,R01,2,534,350
T02268,2024-10-23,P05,C09,R01,1,66,45
T02269,2024-03-17,P01,C06,R04,3,570,393
T02270,2024-07-01,P02,C010,R04,3,471,321
T02271,2024-03-28,P05,C02,R04,5,515,390
T02272,2024-04-21,P04,C02,R04,5,1555,1240
T02273,2023-10-14,P01,C04,R04,1,255,169
T02274,2023-10-30,P05,C09,R01,1,88,56
T02275,2023-11-07,P01,C07,R02,5,1400,910
T02276,2023-07-27,P02,C02,R04,2,388,248
T02277,2024-09-09,P04,C08,R02,3,924,717
T02278,2024-03-21,P01,C07,R03,1,275,174
T02279,2024-10-31,P05,C09,R03,2,190,124
T02280,2024-09-24,P02,C08,R04,5,1030,775
T02281,2023-02-24,P02,C03,R03,4,900,636
T02282,2023-01-12,P05,C01,R02,1,97,66
T02283,2024-10-18,P05,C02,R03,4,344,272
T02284,2024-02-04,P01,C02,R03,2,380,286
T02285,2024-10-09,P03,C04,R02,3,714,456
T02286,2024-05-29,P02,C06,R03,2,430,304
T02287,2024-10-17,P01,C04,R04,3,672,495
T02288,2024-06-25,P05,C09,R02,2,150,114
T02289,2023-08-25,P01,C04,R02,1,286,224
T02290,2023-10-06,P05,C06,R01,1,115,88
T02291,2023-12-14,P04,C06,R01,4,1308,860
T02292,2024-09-18,P05,C010,R02,2,204,160
T02293,2023-04-14,P05,C010,R02,2,188,128
T02294,2024-09-21,P05,C01,R01,4,396,308
T02295,2024-05-31,P03,C08,R04,5,1125,685
T02296,2023-09-05,P05,C03,R03,2,130,94
T02297,2023-12-30,P02,C06,R03,2,324,226
T02298,2023-11-17,P02,C03,R03,2,452,314
T02299,2024-09-24,P01,C02,R02,5,1095,795
T02300,2023-10-13,P03,C05,R04,1,216,134
T02301,2023-05-29,P01,C01,R01,4,972,588
T02302,2023-03-25,P02,C09,R04,5,930,730
T02303,2024-02-10,P02,C07,R04,3,522,387
T02304,2024-03-31,P04,C03,R03,3,981,753
T02305,2023-06-10,P05,C04,R01,5,415,295
T02306,2024-04-04,P02,C06,R04,5,955,690
T02307,2024-07-03,P01,C03,R01,1,295,204
T02308,2024-05-14,P01,C07,R02,3,546,435
T02309,2024-05-23,P05,C06,R03,4,340,216
T02310,2024-10-15,P05,C09,R01,2,120,86
T02311,2024-04-25,P04,C05,R02,2,768,468
T02312,2024-10-24,P03,C04,R02,1,305,217
T02313,2023-04-24,P01,C03,R02,1,269,202
T02314,2024-07-31,P05,C010,R04,3,273,204
T02315,2023-12-27,P01,C01,R04,4,920,684
T02316,2023-12-07,P05,C03,R03,4,472,312
T02317,2024-03-24,P02,C03,R03,5,750,590
T02318,2023-06-29,P01,C07,R02,1,207,153
T02319,2024-12-02,P02,C07,R03,2,394,244
T02320,2024-02-11,P01,C01,R04,2,524,340
T02321,2024-10-27,P03,C03,R03,3,945,696
T02322,2023-07-15,P04,C08,R01,2,694,416
T02323,2024-04-10,P02,C09,R04,4,876,640
T02324,2023-11-07,P05,C07,R02,4,360,284
T02325,2023-09-19,P03,C07,R02,1,243,187
T02326,2024-02-23,P01,C08,R03,3,609,369
T02327,2024-02-10,P02,C06,R04,2,496,328
T02328,2023-05-23,P01,C03,R02,1,222,148
T02329,2023-12-08,P01,C01,R02,5,1455,1120
T02330,2023-11-12,P01,C07,R04,5,905,715
T02331,2023-04-11,P04,C01,R04,2,618,470
T02332,2023-09-01,P04,C01,R02,2,746,576
T02333,2024-05-04,P05,C09,R03,2,120,72
T02334,2023-01-12,P02,C010,R03,4,616,468
T02335,2023-08-27,P03,C07,R03,2,474,356
T02336,2024-07-14,P03,C04,R01,5,1540,1105
T02337,2023-02-11,P03,C06,R04,2,678,436
T02338,2024-11-08,P01,C01,R02,3,822,642
T02339,2024-08-16,P04,C07,R01,5,1970,1230
T02340,2024-03-04,P02,C06,R03,3,627,468
T02341,2023-06-07,P01,C04,R01,5,1490,1050
T02342,2023-08-04,P04,C07,R02,1,363,225
T02343,2024-10-31,P04,C03,R02,5,1645,1105
T02344,2024-04-06,P02,C01,R04,5,890,615
T02345,2023-05-14,P02,C04,R03,3,693,522
T02346,2023-03-08,P02,C03,R03,3,705,528
T02347,2023-01-07,P01,C01,R01,5,1340,1065
T02348,2024-06-09,P05,C02,R03,5,515,400
T02349,2023-03-14,P02,C05,R01,4,896,696
T02350,2024-02-03,P05,C08,R02,1,82,56
T02351,2024-02-09,P01,C01,R02,1,264,205
T02352,2024-11-05,P05,C04,R02,2,186,116
T02353,2024-07-31,P03,C04,R02,5,1535,1105
T02354,2023-05-10,P05,C05,R02,5,570,345
T02355,2024-04-10,P02,C07,R01,5,1095,670
T02356,2023-07-25,P01,C08,R02,5,910,585
T02357,2023-09-23,P02,C06,R01,1,168,132
T02358,2024-06-20,P03,C01,R02,3,747,522
T02359,2023-09-10,P02,C07,R01,4,964,744
T02360,2023-10-16,P02,C03,R01,3,723,573
T02361,2023-06-13,P02,C06,R01,3,696,468
T02362,2023-04-05,P04,C08,R03,1,372,291
T02363,2023-04-20,P03,C07,R01,4,832,516
T02364,2023-12-02,P02,C010,R01,5,870,545
T02365,2023-08-26,P02,C06,R02,1,158,111
T02366,2024-01-16,P02,C09,R01,1,224,161
T02367,2024-03-11,P01,C09,R01,4,752,516
T02368,2024-04-27,P04,C01,R04,2,512,366
T02369,2023-01-25,P01,C01,R03,1,217,146
T02370,2024-10-14,P04,C01,R04,3,1020,735
T02371,2023-04-27,P02,C08,R02,3,690,477
T02372,2024-04-26,P03,C010,R03,5,1030,820
T02373,2024-01-27,P05,C07,R03,1,118,86
T02374,2024-06-20,P05,C03,R04,5,435,305
T02375,2023-03-20,P02,C02,R03,1,151,115
T02376,2024-08-02,P01,C04,R04,4,864,568
T02377,2023-06-22,P03,C03,R01,1,319,220
T02378,2023-01-12,P04,C07,R04,2,604,482
T02379,2023-05-08,P02,C010,R03,3,501,351
T02380,2024-08-30,P03,C08,R03,4,888,568
T02381,2023-04-02,P03,C06,R02,3,804,639
T02382,2024-10-14,P04,C03,R02,5,1315,960
T02383,2024-06-26,P03,C06,R02,4,908,568
T02384,2024-06-15,P01,C02,R02,2,548,350
T02385,2024-10-19,P01,C07,R03,3,624,465
T02386,2024-03-22,P01,C010,R02,1,282,217
T02387,2024-01-25,P03,C07,R04,1,318,239
T02388,2024-11-02,P01,C04,R01,1,242,192
T02389,2023-02-12,P04,C08,R03,4,1180,728
T02390,2023-09-11,P03,C04,R02,2,424,274
T02391,2023-05-10,P05,C07,R03,2,224,154
T02392,2023-03-01,P03,C04,R02,2,522,364
T02393,2024-10-24,P04,C05,R03,3,951,726
T02394,2024-04-11,P05,C07,R02,4,280,220
T02395,2023-10-14,P03,C010,R01,1,308,209
T02396,2024-05-31,P01,C03,R02,3,621,420
T02397,2024-04-11,P02,C010,R04,2,486,298
T02398,2023-12-11,P02,C05,R03,1,185,132
T02399,2024-10-03,P01,C03,R03,4,848,560
T02400,2024-01-17,P02,C05,R04,5,840,540
T02401,2024-11-20,P02,C03,R04,2,364,256
T02402,2023-09-10,P01,C010,R01,2,386,234
T02403,2023-02-25,P01,C07,R03,2,442,284
T02404,2024-04-07,P03,C01,R01,2,588,400
T02405,2024-04-01,P03,C09,R03,1,316,234
T02406,2023-03-24,P01,C09,R03,4,936,716
T02407,2023-04-09,P04,C05,R01,3,1173,777
T02408,2023-05-29,P02,C09,R03,1,204,161
T02409,2023-11-25,P03,C010,R03,4,1188,840
T02410,2023-06-05,P02,C06,R01,3,594,396
T02411,2023-07-09,P05,C05,R02,2,216,170
T02412,2024-05-08,P01,C03,R01,4,740,508
T02413,2023-09-20,P04,C08,R03,2,770,482
T02414,2023-03-21,P05,C04,R04,4,340,260
T02415,2024-02-04,P05,C010,R02,5,580,430
T02416,2024-08-31,P05,C03,R04,2,178,124
T02417,2023-09-17,P01,C06,R02,2,492,384
T02418,2024-09-06,P03,C08,R04,2,436,270
T02419,2024-07-05,P01,C09,R02,1,277,219
T02420,2023-04-11,P03,C06,R01,3,918,720
T02421,2023-12-25,P05,C05,R02,2,144,106
T02422,2024-01-15,P05,C02,R02,2,220,136
T02423,2023-08-09,P04,C02,R02,1,290,221
T02424,2024-02-24,P03,C09,R03,1,238,178
T02425,2023-05-04,P05,C02,R04,5,455,305
T02426,2024-02-26,P02,C02,R01,4,988,692
T02427,2023-08-19,P04,C03,R04,2,674,448
T02428,2024-11-20,P01,C03,R04,4,1084,776
T02429,2023-03-04,P04,C04,R01,1,296,187
T02430,2024-04-29,P02,C07,R03,1,202,141
T02431,2024-09-19,P03,C09,R02,5,1010,695
T02432,2024-12-03,P01,C02,R03,3,822,609
T02433,2024-07-27,P01,C04,R03,1,197,130
T02434,2024-04-27,P03,C09,R02,2,508,368
T02435,2024-06-02,P04,C02,R04,5,1425,1070
T02436,2023-06-04,P05,C010,R02,3,327,213
T02437,2023-04-02,P04,C01,R01,5,1340,895
T02438,2024-06-09,P02,C010,R02,1,160,102
T02439,2024-03-30,P05,C08,R04,3,261,207
T02440,2024-08-20,P04,C09,R03,4,1572,1172
T02441,2024-10-06,P03,C07,R03,3,738,549
T02442,2024-05-24,P02,C08,R02,2,450,278
T02443,2023-07-02,P02,C04,R01,4,840,504
T02444,2024-01-21,P02,C04,R04,4,736,480
T02445,2024-07-27,P05,C02,R03,2,228,152
T02446,2024-12-31,P01,C08,R02,4,936,668
T02447,2024-02-09,P05,C02,R01,1,105,76
T02448,2023-09-03,P04,C09,R01,3,1083,786
T02449,2024-08-13,P01,C04,R03,3,684,411
T02450,2024-10-22,P04,C01,R03,2,660,466
T02451,2024-10-11,P01,C04,R04,1,294,220
T02452,2024-04-15,P05,C03,R01,4,424,276
T02453,2024-02-27,P02,C06,R04,3,534,402
T02454,2023-03-06,P03,C07,R01,3,756,564
T02455,2023-01-13,P02,C08,R01,3,747,582
T02456,2023-08-01,P05,C02,R02,3,303,213
T02457,2023-08-30,P01,C06,R03,5,1225,880
T02458,2024-05-07,P02,C06,R01,2,394,270
T02459,2023-08-01,P05,C010,R04,4,264,184
T02460,2024-11-23,P04,C05,R03,4,1300,968
T02461,2023-12-04,P03,C010,R04,2,608,460
T02462,2023-06-22,P02,C010,R03,1,236,187
T02463,2024-11-02,P01,C07,R03,2,388,240
T02464,2023-06-13,P04,C03,R01,3,1116,735
T02465,2024-04-09,P05,C04,R02,3,222,150
T02466,2024-05-11,P03,C010,R01,2,628,444
T02467,2024-11-30,P01,C09,R03,2,492,368
T02468,2024-01-30,P05,C04,R01,4,292,212
T02469,2024-12-03,P05,C03,R01,4,468,360
T02470,2023-11-04,P02,C02,R03,5,1110,680
T02471,2023-07-02,P02,C05,R03,5,955,715
T02472,2024-09-20,P01,C04,R01,3,645,450
T02473,2024-05-24,P05,C08,R01,5,495,345
T02474,2024-12-08,P02,C07,R01,5,780,595
T02475,2024-06-29,P03,C06,R04,1,294,196
T02476,2024-07-17,P03,C02,R01,2,552,436
T02477,2024-09-15,P05,C03,R04,4,352,220
T02478,2024-08-16,P02,C010,R02,5,850,615
T02479,2023-08-15,P01,C09,R04,4,828,500
T02480,2024-03-11,P01,C09,R01,5,960,690
T02481,2024-02-26,P01,C05,R02,5,1135,800
T02482,2024-07-07,P03,C03,R04,3,798,627
T02483,2023-01-21,P02,C02,R04,1,233,141
T02484,2024-07-07,P02,C08,R03,2,348,216
T02485,2024-02-01,P03,C06,R02,2,494,328
T02486,2024-09-16,P01,C010,R03,3,567,453
T02487,2023-04-15,P01,C07,R02,3,642,483
T02488,2023-07-11,P05,C01,R04,2,210,140
T02489,2023-01-17,P04,C01,R03,2,566,374
T02490,2023-04-30,P02,C010,R01,1,230,173
T02491,2024-01-28,P02,C02,R04,5,810,605
T02492,2024-02-29,P02,C010,R02,1,224,165
T02493,2023-05-09,P04,C03,R02,2,588,438
T02494,2023-05-10,P05,C01,R03,5,300,220
T02495,2024-07-25,P04,C05,R03,2,736,454
T02496,2024-07-13,P01,C03,R02,1,208,156
T02497,2023-01-29,P01,C01,R04,1,296,220
T02498,2023-04-07,P02,C08,R03,1,210,137
T02499,2023-01-10,P03,C06,R01,5,1635,1160
T02500,2023-08-30,P02,C09,R02,4,848,508
T02501,2023-08-20,P03,C03,R01,4,884,612
T02502,2023-10-11,P04,C09,R02,2,564,376
T02503,2024-12-15,P01,C09,R01,5,1395,925
T02504,2024-12-26,P03,C01,R04,3,981,633
T02505,2023-07-19,P04,C03,R02,4,1064,712
T02506,2023-03-20,P01,C06,R04,5,1445,1060
T02507,2023-06-22,P03,C08,R03,5,1455,1075
T02508,2024-04-11,P02,C04,R02,4,700,464
T02509,2024-08-03,P02,C05,R04,5,1120,745
T02510,2024-02-20,P02,C09,R01,5,870,675
T02511,2024-03-24,P04,C06,R04,4,1120,772
T02512,2023-03-28,P02,C07,R02,1,246,152
T02513,2023-04-11,P05,C07,R04,2,186,146
T02514,2023-01-08,P01,C04,R01,3,705,555
T02515,2023-07-19,P04,C04,R01,2,792,506
T02516,2024-05-19,P02,C04,R01,1,234,156
T02517,2023-03-28,P01,C05,R03,1,232,181
T02518,2023-02-12,P03,C05,R02,5,1515,1150
T02519,2024-01-20,P02,C08,R01,2,452,344
T02520,2024-09-12,P01,C09,R03,1,254,194
T02521,2024-03-10,P05,C02,R01,2,130,78
T02522,2024-02-12,P03,C07,R04,1,332,213
T02523,2024-04-27,P05,C01,R02,3,267,159
T02524,2024-10-25,P01,C01,R04,1,241,186
T02525,2023-01-17,P05,C04,R03,2,218,150
T02526,2024-10-06,P01,C010,R04,5,1140,795
T02527,2023-05-28,P01,C07,R04,2,478,376
T02528,2023-10-04,P05,C02,R01,4,452,296
T02529,2023-08-20,P01,C02,R04,2,596,450
T02530,2024-01-01,P02,C01,R01,3,549,384
T02531,2023-08-16,P01,C010,R01,3,822,645
T02532,2024-10-12,P04,C02,R02,3,990,789
T02533,2024-03-11,P01,C07,R03,1,264,188
T02534,2024-02-03,P04,C09,R03,3,936,561
T02535,2023-07-30,P01,C06,R03,2,496,364
T02536,2024-01-26,P01,C010,R01,5,910,680
T02537,2024-05-13,P05,C02,R03,3,249,150
T02538,2024-06-23,P02,C010,R01,2,406,254
T02539,2024-07-16,P02,C010,R02,1,228,175
T02540,2024-05-05,P03,C09,R03,1,281,211
T02541,2024-03-17,P05,C07,R01,5,440,315
T02542,2023-09-18,P05,C01,R03,5,405,290
T02543,2023-12-16,P02,C09,R03,2,394,238
T02544,2023-12-18,P05,C02,R02,5,545,360
T02545,2024-06-03,P02,C04,R04,5,830,655
T02546,2023-11-16,P05,C09,R03,1,84,62
T02547,2023-05-18,P01,C04,R02,2,520,384
T02548,2024-07-03,P02,C03,R03,5,1040,690
T02549,2024-09-14,P02,C01,R03,2,406,306
T02550,2024-01-03,P04,C07,R03,3,891,636
T02551,2023-08-08,P05,C06,R03,1,73,44
T02552,2023-12-03,P05,C010,R04,1,86,55
T02553,2023-08-11,P02,C04,R04,1,221,170
T02554,2024-10-09,P01,C06,R03,4,924,704
T02555,2023-12-26,P01,C06,R03,2,564,356
T02556,2023-11-25,P01,C04,R02,3,708,438
T02557,2024-04-07,P05,C06,R02,5,450,280
T02558,2024-07-14,P04,C010,R01,3,1077,786
T02559,2024-01-17,P02,C08,R04,2,442,346
T02560,2024-08-12,P03,C03,R03,1,234,147
T02561,2024-09-08,P04,C04,R04,4,1140,816
T02562,2023-06-18,P03,C010,R02,2,510,380
T02563,2023-08-05,P04,C01,R04,2,686,426
T02564,2024-01-13,P01,C04,R04,5,935,580
T02565,2023-04-29,P05,C010,R03,3,231,177
T02566,2023-07-09,P03,C010,R03,3,603,390
T02567,2024-01-05,P04,C09,R02,5,1935,1180
T02568,2023-05-29,P05,C08,R03,4,340,232
T02569,2024-11-06,P03,C04,R02,1,255,197
T02570,2024-10-13,P02,C07,R02,1,153,121
T02571,2024-05-02,P04,C010,R01,4,1516,1056
T02572,2024-01-09,P02,C03,R01,5,1090,705
T02573,2024-11-23,P01,C09,R01,2,494,382
T02574,2023-06-09,P02,C010,R04,3,609,375
T02575,2023-12-17,P02,C04,R01,2,422,262
T02576,2023-10-15,P04,C02,R03,3,1167,921
T02577,2023-10-15,P01,C010,R03,2,502,350
T02578,2023-08-14,P02,C05,R01,5,1085,795
T02579,2024-06-06,P05,C02,R04,5,440,300
T02580,2024-06-05,P03,C010,R02,4,1088,832
T02581,2023-09-30,P02,C06,R04,2,332,232
T02582,2024-02-06,P01,C010,R04,2,478,336
T02583,2023-07-02,P02,C01,R02,4,608,452
T02584,2024-10-26,P03,C06,R02,4,880,620
T02585,2024-05-02,P01,C04,R02,5,900,585
T02586,2023-05-04,P04,C03,R03,5,1920,1210
T02587,2024-09-17,P01,C02,R02,2,438,344
T02588,2024-02-18,P04,C07,R02,5,1470,935
T02589,2024-12-25,P01,C09,R04,5,1030,750
T02590,2023-06-21,P03,C03,R04,2,498,374
T02591,2023-10-15,P03,C06,R01,4,848,612
T02592,2024-03-10,P01,C09,R04,2,528,320
T02593,2024-11-16,P02,C02,R02,1,180,143
T02594,2023-04-23,P03,C07,R03,2,464,300
T02595,2023-05-02,P04,C05,R04,1,388,235
T02596,2024-06-27,P04,C05,R04,2,792,628
T02597,2023-08-10,P05,C07,R02,1,93,73
T02598,2024-09-22,P04,C09,R04,1,302,216
T02599,2023-02-08,P05,C04,R04,2,182,144
T02600,2024-05-11,P01,C09,R02,5,1420,1060
T02601,2023-08-21,P01,C010,R04,3,609,435
T02602,2024-06-13,P01,C09,R03,5,1235,935
T02603,2023-05-29,P02,C04,R01,1,166,105
T02604,2024-02-01,P02,C03,R04,2,408,272
T02605,2024-10-22,P05,C02,R03,2,184,138
T02606,2024-09-29,P04,C09,R04,2,652,508
T02607,2023-10-29,P04,C02,R01,2,568,410
T02608,2023-12-26,P01,C06,R02,3,783,516
T02609,2023-08-26,P03,C05,R01,4,924,664
T02610,2024-10-08,P02,C05,R04,1,236,171
T02611,2024-10-24,P02,C04,R01,3,501,321
T02612,2023-08-24,P01,C06,R01,5,1095,810
T02613,2023-07-22,P02,C05,R02,4,796,516
T02614,2023-09-13,P01,C04,R04,4,932,732
T02615,2024-08-20,P05,C09,R01,2,234,158
T02616,2024-10-23,P04,C06,R01,3,1017,702
T02617,2023-08-23,P03,C010,R02,5,1590,1140
T02618,2023-12-11,P04,C010,R03,2,654,478
T02619,2024-06-17,P04,C010,R04,2,554,380
T02620,2024-04-10,P05,C03,R03,1,119,74
T02621,2024-06-24,P02,C010,R03,4,944,692
T02622,2023-08-01,P03,C06,R02,5,1620,1225
T02623,2024-04-07,P02,C01,R02,4,840,520
T02624,2024-03-11,P04,C05,R04,3,825,567
T02625,2023-10-10,P01,C010,R03,1,258,165
T02626,2024-07-15,P04,C06,R01,2,582,376
T02627,2024-08-29,P02,C08,R03,1,188,130
T02628,2024-04-07,P04,C09,R02,2,542,404
T02629,2024-02-11,P01,C03,R01,1,281,207
T02630,2023-03-29,P05,C02,R01,2,170,120
T02631,2023-02-13,P02,C04,R02,4,828,628
T02632,2024-04-05,P04,C08,R01,4,1540,948
T02633,2023-10-05,P02,C08,R03,4,688,536
T02634,2024-11-13,P05,C03,R02,4,456,332
T02635,2024-02-25,P04,C04,R04,1,287,186
T02636,2024-12-01,P04,C03,R02,2,512,368
T02637,2023-12-19,P02,C010,R04,4,984,684
T02638,2024-11-26,P02,C02,R04,1,216,156
T02639,2024-05-29,P01,C04,R02,2,432,258
T02640,2024-12-03,P05,C06,R02,1,104,72
T02641,2024-09-21,P01,C05,R04,4,892,588
T02642,2023-01-19,P04,C03,R04,3,1149,897
T02643,2023-01-23,P02,C02,R01,1,200,137
T02644,2024-02-17,P04,C09,R02,4,1352,932
T02645,2023-01-30,P04,C01,R02,5,1490,1170
T02646,2023-04-18,P03,C09,R01,2,454,356
T02647,2024-01-02,P03,C01,R02,4,960,584
T02648,2023-10-08,P04,C07,R01,5,1425,1035
T02649,2023-05-08,P02,C06,R01,1,236,152
T02650,2023-08-17,P04,C07,R02,1,319,199
T02651,2023-04-21,P03,C03,R03,5,1460,1075
T02652,2023-05-16,P02,C03,R04,5,855,600
